0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.182893,2.369854,1.137445,1.862575,0.000000,0.000000,0.000000,2.535714,0.000000,0.000000,3.770066,0.085950,1.768168,0.000000,2.323252,0.907811,0.000000,0.551477,0.000000,0.673741,3.461356,2.828507,0.000000,4.537621,0.000000,1.816722,2.816264,1.077028,0.698040,0.000000,0.000000,0.000000,0.442583,0.000000,0.000000,1.815057,0.0,0.972401,0.000000,0.000000,3.120987,0.665177,0.000000,0.000000,0.000000,1.414009,2.643973,2.097683,0.000000,2.420501,0.000000,3.675199,0.000000,0.000000,1.804472,0.000000,0.000000,0.514438,1.278290,2.376677,1.993551,0.563960,2.719231,2.995501,2.103569,0.138810,1.965575,4.298200,1.144601,0.085678,0.000000,1.250718,1.013236,0.000000,0.000000,0.000000,0.000000,2.032088,0.000000,1.836583,0.384518,1.271000,1.299685,0.000000,0.394733,0.000000,0.000000,2.905247,0.000000,0.574910,0.550068,2.272248,0.539961,4.599575,2.944667,1.461219,2.247234,0.189774,1.693770,4.154008,2.325368,0.0,0.000000,0.415514,1.213984,2.738759,0.780693,2.989090,0.000000,0.000000,0.000000,1.029359,2.184565,0.000000,0.000000,0.000000,5.475299,3.119635,0.000000,1.158262,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047364,2.146661,1.994758,0.888753,1.875868,0.000000,0.000000,0.000000,2.469463,0.771474,0.000000,3.049329,0.279892,1.185741,0.000000,1.570263,0.757031,0.000000,1.051076,0.280424,0.218196,2.312903,2.484058,0.000000,4.006309,0.000000,1.240973,2.553080,1.434435,0.000000,0.000000,0.000000,0.000000,0.894225,0.000000,0.000000,1.227943,0.0,1.874318,0.000000,0.000000,2.486044,0.362707,0.000000,0.000000,0.000000,1.013641,2.224218,1.529292,0.000000,1.763007,0.000000,2.314449,0.000000,0.075542,1.146339,0.000000,0.000000,0.974425,0.972758,1.667007,1.673729,0.029047,2.258793,2.565029,1.330293,0.674503,1.221838,2.684269,0.287441,0.284347,0.000000,1.201016,0.681714,0.000000,0.000000,0.000000,0.000000,1.310863,0.208793,1.300687,0.129234,0.760333,0.349745,0.000000,1.214873,0.000000,0.000000,1.825366,0.000000,0.363102,0.936159,1.378665,0.104574,3.939906,2.347487,0.694274,1.675447,0.783610,0.448129,3.368918,1.783534,0.0,0.000000,0.790805,0.011488,2.662207,0.851890,2.556853,0.000000,0.000000,0.000000,0.348378,1.380014,0.000000,0.191627,0.000000,4.629762,2.084226,0.000000,0.461638,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064173,2.319796,1.665707,0.960201,1.379644,0.000000,0.306611,0.000000,2.605609,0.287394,0.000000,2.385659,0.009932,1.509963,0.000000,1.556099,0.537637,0.000000,0.511709,0.000000,0.027197,2.439143,2.172422,0.000000,3.475298,0.000000,0.861790,1.964502,0.617558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935816,0.0,1.219681,0.000000,0.000000,2.269596,0.586652,0.000000,0.000000,0.000000,0.945310,2.198466,1.488890,0.000000,2.359078,0.071183,2.033322,0.000000,0.000000,1.761961,0.000000,0.000000,0.509531,0.787266,1.311032,1.313906,0.313218,2.125765,2.216428,1.592087,0.390523,1.738464,2.474683,0.653072,0.628225,0.000000,1.738619,0.870629,0.000000,0.000000,0.000000,0.000000,1.619762,0.000000,1.394336,0.000000,0.000000,0.936276,0.000000,0.790603,0.000000,0.000000,1.694238,0.000000,0.550801,0.078477,1.515222,0.109406,2.944951,2.146539,0.437025,1.085522,1.140215,0.240776,2.743406,1.751500,0.0,0.000000,0.622790,0.000000,1.860365,0.909941,2.180489,0.000000,0.000000,0.000000,1.027210,1.152404,0.000000,0.000000,0.000000,3.018551,1.675732,0.144848,0.679168,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206981,1.514942,1.530028,0.663408,1.230609,0.000000,0.275509,0.000000,1.682954,1.010860,0.000000,1.863056,0.410244,0.909957,0.000000,0.962366,0.980310,0.530577,0.506050,0.528967,0.000000,1.385917,1.106696,0.000000,1.089339,0.094276,0.406508,1.273598,0.760426,0.000000,0.521923,0.000000,0.000000,0.526600,0.000000,0.000000,0.648728,0.0,1.478057,0.000000,0.000000,1.186371,0.000000,0.473235,0.000000,0.000000,0.466391,0.810756,0.513703,0.000000,0.938508,0.000000,1.420238,0.000000,0.640269,0.789334,0.000000,0.000000,0.358209,0.477479,0.861965,0.288773,0.577903,1.231363,1.630489,0.429943,0.058236,1.080722,0.965875,0.353731,0.227534,0.000000,0.577555,0.398154,0.000000,0.000000,0.169390,0.292232,0.634988,0.798044,1.247543,0.000000,1.136939,0.565526,0.000000,0.495428,0.123422,0.000000,0.259472,0.000000,0.103495,0.000000,1.342122,0.898296,1.925597,0.575197,0.419654,0.885360,0.571002,0.000000,1.948922,1.186682,0.0,0.000000,0.527069,0.000000,1.358551,0.752664,0.801752,0.000000,0.000000,0.000000,0.145513,0.435007,0.106417,0.000000,0.000000,1.743674,1.585058,0.000000,0.219060,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.019101,0.000000,1.142554,0.182354,1.085410,1.586921,0.000000,0.000000,0.367454,1.625016,0.000000,0.000000,2.069101,0.000000,0.626054,0.000000,1.271298,0.939537,0.000000,0.283148,0.000000,0.377941,1.835971,1.274551,0.000000,2.967952,0.774132,1.667081,0.953433,0.906914,2.036068,0.104621,0.000000,0.000000,0.847997,0.000000,0.000000,1.273090,0.0,0.000000,0.000000,0.000000,1.768522,0.000000,0.000000,0.714322,0.000000,1.015394,1.373657,0.848953,0.000000,1.525163,0.000000,1.915805,0.000000,0.382986,0.237265,0.000000,0.000000,0.521176,0.785773,1.101553,0.000000,0.259671,0.766967,1.275074,0.018253,0.149265,0.415321,2.318065,0.226359,0.000000,0.000000,0.389386,0.849110,0.000000,0.000000,0.092219,0.000000,0.136764,0.118631,0.622210,0.709621,0.808783,0.788459,0.217467,0.000000,0.000000,0.000000,1.007065,0.000000,0.000000,0.000000,1.705160,0.134120,1.545784,1.495929,0.835974,2.102953,0.000000,0.390143,1.688387,0.350052,0.0,0.000000,0.000000,0.510872,1.579850,0.144810,0.756672,0.000000,0.000000,0.000000,1.521992,0.793764,0.505511,0.000000,0.606121,1.642345,1.851537,0.000000,0.000000,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.387296,0.338766,3.186313,3.025066,0.697583,1.939341,0.000000,0.000000,0.000000,1.716179,0.000000,0.000000,4.014659,0.963167,3.031900,0.000000,1.855543,0.000000,0.000000,0.996584,0.407810,0.000000,2.886404,2.313163,0.102584,3.865472,0.000000,1.499024,3.152235,2.042031,0.878498,0.000000,0.155330,0.000000,0.000000,0.000000,0.000000,0.714877,0.0,0.411100,0.000000,0.000000,3.943019,0.000000,1.095902,0.017814,0.000000,0.957649,3.649995,2.052550,0.000000,1.838409,0.429078,3.034120,0.000000,0.000000,0.805965,0.000000,0.000000,1.426791,1.747488,1.251052,1.226454,0.949604,2.407454,4.049308,1.785120,0.143624,2.745512,3.813185,1.125484,0.000000,0.000000,0.632600,0.617826,0.000000,0.000000,0.000000,0.000000,1.410298,0.000000,1.674028,0.000000,0.613415,1.056571,0.000000,1.007720,0.000000,0.000000,3.343107,0.000000,0.912718,0.355550,1.890299,0.550936,3.713166,2.781848,1.267236,1.500270,0.000000,0.000000,3.883650,1.354564,0.0,0.000000,1.053064,0.706492,2.551123,0.214726,1.771885,0.000000,0.000000,0.107067,2.356300,1.813610,0.000000,0.000000,0.000000,4.993413,0.672589,0.000000,0.000000,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.484637,0.372419,0.935622,0.990226,0.827852,0.944365,0.000000,0.087850,0.000000,1.098832,0.969070,0.000000,0.868413,0.141809,1.093284,0.000000,1.178153,0.720128,0.945621,0.548272,0.126991,0.000000,0.777741,0.960563,0.000000,0.180641,0.000000,0.081339,1.125284,0.000000,0.000000,1.226518,0.289707,0.000000,0.083832,0.000000,0.000000,0.468945,0.0,1.348577,0.000000,0.000000,1.089435,0.000000,0.232952,0.532024,0.000000,0.071430,0.738648,0.206274,0.000000,1.154662,0.000000,1.133601,0.000000,1.025355,0.901362,0.000000,0.000000,0.000000,0.707208,0.789898,0.143107,0.421332,0.720730,1.104286,0.000000,0.010375,1.516817,1.094405,0.345383,0.000000,0.000000,0.000000,0.313647,0.000000,0.000000,0.143937,0.185936,0.547049,0.474652,0.905652,0.000000,0.719174,0.381020,0.045621,0.289461,0.000000,0.000000,0.579883,0.000000,0.129799,0.000000,1.001765,0.811786,1.069088,0.368037,0.492353,0.545639,0.472965,0.233211,1.476279,0.782007,0.0,0.000000,0.496923,0.000000,0.806613,0.553704,0.189499,0.000000,0.000000,0.000000,0.482844,0.533044,0.000000,0.000000,0.000000,0.479315,0.285054,0.000000,0.378953,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.609034,0.151852,4.310433,2.058183,1.788745,2.218810,0.000000,0.000000,0.801781,1.932422,0.196736,0.000000,2.959138,0.000000,0.539511,0.000000,2.350760,3.092695,0.002322,1.043508,0.000000,1.298894,1.867428,3.427818,0.000000,1.728921,0.305960,0.651182,1.951961,0.763473,0.000000,1.009911,0.000000,0.000000,2.171627,0.000000,0.000000,2.327737,0.0,1.258369,0.000000,0.000000,3.126751,1.490181,0.000000,0.669581,0.000000,0.921629,2.120316,1.208185,0.046607,3.426115,0.000000,3.900239,0.000000,1.504868,3.220553,0.000000,0.000000,0.099787,0.927088,2.531202,2.095396,0.683883,0.000000,1.331235,0.446008,1.658173,0.618461,2.545387,0.228786,0.368850,0.000000,1.377517,0.268300,0.000000,0.000000,0.223103,1.600907,1.611152,0.289343,1.881273,0.000000,2.170076,1.273888,0.000000,0.238640,0.150559,0.000000,1.579052,0.000000,0.035811,0.000000,2.739422,2.095962,1.909939,1.061241,1.862735,2.587173,1.468357,0.353136,3.237483,2.323865,0.0,0.000000,1.460516,0.000000,3.184777,0.322460,0.000000,0.000000,0.000000,0.000000,1.759612,1.861798,0.557199,0.000000,0.159654,0.791065,2.661977,0.855764,0.000000,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.667980,0.000000,2.674454,1.732442,1.400072,1.362101,0.000000,0.000000,0.000000,2.167630,0.122104,0.000000,2.639031,0.000000,1.297098,0.000000,1.170101,1.438188,0.000000,0.610400,0.174745,0.144128,2.284476,2.214927,0.000000,3.501838,0.000000,1.122757,1.498503,0.581009,0.771381,0.034235,0.000000,0.000000,0.891714,0.000000,0.000000,1.513324,0.0,1.215952,0.000000,0.000000,1.707171,0.298656,0.000000,0.737443,0.000000,0.792539,1.317679,1.243088,0.000000,2.149239,0.000000,3.461490,0.000000,0.420479,1.339217,0.000000,0.000000,0.000000,0.736629,1.917035,2.059328,1.200158,2.076366,2.218403,1.704938,0.264749,1.533843,2.709251,1.000854,0.000000,0.000000,0.661825,0.888249,0.000000,0.000000,0.000000,0.000000,2.050773,0.000000,1.005715,0.433121,1.526073,0.722200,0.000000,1.291716,0.000000,0.000000,1.833909,0.000000,0.665810,0.000000,2.272760,1.004234,3.443282,1.516058,0.540189,1.492069,0.000000,1.066520,3.086310,2.342255,0.0,0.000000,0.545827,0.000000,2.328880,0.932694,1.478776,0.000000,0.000000,0.000000,1.218685,1.693157,0.000000,0.000000,0.000000,3.366084,2.404878,0.000000,0.322840,0.000000
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.681327,0.044928,1.446685,1.101134,0.924189,0.898674,0.121571,0.111970,0.000000,0.551632,0.773913,0.000000,1.266977,0.622214,1.093844,0.424417,1.154702,0.000000,0.902995,0.797249,0.271753,0.000000,0.886033,1.129443,0.000000,0.000000,0.028097,0.370077,1.410366,0.562337,0.000000,1.165525,1.015402,0.000000,0.000000,0.000000,0.000000,0.307988,0.0,1.247260,0.000000,0.056312,1.334895,0.028037,0.257173,0.788643,0.000000,0.000000,0.760878,0.504856,0.429180,1.157889,0.000000,1.826576,0.000000,0.786292,1.139376,0.000000,0.000000,0.000000,0.205074,0.593523,0.276845,0.551702,0.677598,1.231288,0.197990,0.000000,1.086785,1.199101,0.377203,0.205259,0.151863,0.202963,0.291062,0.000000,0.000000,0.003778,0.543643,0.325635,0.428768,0.438296,0.000000,0.723573,0.000000,0.113392,0.495361,0.000000,0.000000,0.814537,0.000000,0.204205,0.144572,1.224568,0.665556,0.949902,0.405636,0.512632,0.366690,0.278218,0.000000,1.572739,1.018669,0.0,0.000000,0.283478,0.000000,0.523207,0.662016,0.022618,0.000000,0.000000,0.104002,0.955110,0.575456,0.000000,0.219700,0.000000,0.487965,0.533491,0.000000,0.026616,0.000000
