0,1.057073,0.0,0.000000,0.0,0.0,17.786755,0.000000,0.567575,0.000000,0.000000,0.000000,0.982536,0.000000,17.841510,49.050560,0.000000
0,0.202582,0.0,0.000000,0.0,0.0,14.077939,0.868975,0.000000,0.000000,0.000000,0.000000,3.621376,0.000000,12.940737,43.371845,0.000000
0,0.000000,0.0,0.000000,0.0,0.0,11.883995,0.000000,0.000000,0.000000,0.000000,0.000000,2.650967,0.000000,10.592040,33.809013,0.000000
0,0.992940,0.0,0.000000,0.0,0.0,7.136194,0.616750,0.000000,0.000000,0.000000,0.000000,1.804354,0.000000,7.169054,24.417652,0.000000
0,2.717001,0.0,0.000000,0.0,0.0,6.556797,0.000000,2.847414,1.915385,0.000000,0.000000,0.000000,0.000000,10.379623,24.791410,1.020487
0,0.004821,0.0,0.000000,0.0,0.0,13.765750,2.137209,1.637155,0.000000,0.000000,0.000000,4.295375,0.000000,13.967856,44.465298,2.408328
0,0.592904,0.0,0.000000,0.0,0.0,4.690671,1.713391,0.000000,0.000000,0.000000,0.000000,2.565192,0.000000,4.442265,18.137560,0.000000
0,0.989110,0.0,0.000000,0.0,0.0,10.639631,0.000000,1.086291,9.047822,0.000000,0.000000,3.032687,0.000000,12.199871,37.278103,0.000000
0,3.056315,0.0,0.000000,0.0,0.0,12.651445,0.000000,0.913591,0.000000,0.000000,0.000000,0.000000,0.000000,14.982167,40.828957,0.000000
0,0.000000,0.0,0.000000,0.0,0.0,5.002491,1.471454,1.031362,0.000000,0.000000,0.000000,2.237290,1.058571,5.987694,18.235373,0.000000
0,3.322443,0.0,0.000000,0.0,0.0,17.543823,0.000000,0.911059,0.000000,0.000000,0.000000,0.000000,0.000000,19.954610,52.831280,0.950564
0,2.332832,0.0,0.000000,0.0,0.0,17.046654,0.000000,0.000000,0.000000,0.000000,0.000000,2.015207,0.000000,18.232550,55.301556,0.000000
0,2.083641,0.0,0.000000,0.0,0.0,7.580465,1.111009,0.950687,0.000000,0.000000,0.000000,1.711060,0.000000,9.769092,32.626453,0.000000
0,2.023622,0.0,0.000000,0.0,0.0,4.991101,0.745972,2.591668,0.000000,0.000000,0.000000,0.000000,0.300087,7.150160,18.808187,0.127674
0,4.682242,0.0,0.000000,0.0,0.0,9.031071,0.000000,3.469669,0.000000,0.000000,0.000000,0.000000,0.000000,15.769823,36.774810,0.898649
0,0.000000,0.0,0.000000,0.0,0.0,16.929700,0.000000,0.000000,0.000000,0.000000,0.000000,3.190287,0.000000,18.954527,55.490414,0.000000
0,2.873422,0.0,0.000000,0.0,0.0,11.277436,0.000000,2.599195,0.000000,0.000000,0.000000,0.443163,0.236608,13.827196,38.572132,0.000000
0,0.000000,0.0,0.000000,0.0,0.0,17.307156,0.444264,0.000000,0.000000,0.000000,0.000000,9.690247,1.631543,11.358562,36.386578,0.000000
0,6.631332,0.0,0.000000,0.0,0.0,8.074533,3.878911,8.845372,0.000000,0.000000,0.000000,0.000000,0.000000,18.897460,48.656470,7.926424
