0,14.056080,0.0,0.000000,20.118399,0.000000,7.021292,9.038162,31.333113,0.000000,0.0,1.095321,16.019527,0.000000,3.234635,10.927921,0.247815,2.354870,3.671389,0.000000,14.276311,4.495972,7.469513,12.274857,19.335625,0.0,19.223877,2.764450,5.060236,21.035307,0.000000,11.909521,0.000000
0,11.583426,0.0,0.000000,18.068945,1.049130,5.085976,8.378459,23.882720,0.000000,0.0,0.000000,12.569321,1.041764,0.479485,6.687627,0.648863,0.495855,4.536142,0.000000,9.586279,3.645140,7.971505,10.648926,17.180794,0.0,17.830967,3.604111,3.585289,18.151370,0.000000,10.640817,0.000000
0,8.528357,0.0,0.000000,14.805724,0.000000,4.738471,6.727533,20.457170,0.000000,0.0,0.134162,10.347415,0.113705,2.057328,5.917272,0.182140,1.445305,3.718497,0.000000,8.877468,3.985939,6.138054,8.698444,13.524579,0.0,14.656818,2.824174,3.890587,15.042111,0.000000,8.183557,0.000000
0,7.598521,0.0,0.000000,9.041247,1.264463,1.475988,5.186249,12.711631,0.000000,0.0,0.000000,7.101064,0.204742,0.000000,4.161125,1.253189,0.000000,2.165251,0.000000,4.616544,1.527510,4.238629,6.030384,9.311041,0.0,9.895328,1.437706,0.840557,9.299794,0.000000,5.745005,0.000000
0,9.250088,0.0,0.000000,8.538592,0.000000,2.171404,6.869135,14.481292,0.000000,0.0,0.581958,8.308236,0.712404,1.516254,5.824041,0.712330,3.104295,1.616466,0.000000,7.738361,1.854618,3.360664,6.236291,9.183595,0.0,10.644177,1.088175,2.180298,9.014767,0.000000,6.634697,0.000000
0,11.117169,0.0,0.000000,19.959831,2.135563,4.310515,9.350800,25.341896,0.000000,0.0,2.221218,13.874536,1.156942,2.116183,6.216074,0.000000,4.980532,5.847952,0.000000,8.367793,6.973469,10.766348,12.458538,19.214808,0.0,25.628899,5.330155,5.747159,22.835035,0.047637,7.778733,0.000000
0,5.779176,0.0,0.000000,7.053811,1.554128,0.455787,4.571733,8.572804,0.000000,0.0,0.000000,4.870539,0.283664,0.000000,2.722372,1.333944,0.000000,2.010250,0.000000,3.073129,1.502499,3.457272,4.546954,6.946522,0.0,8.396661,1.251157,0.504764,7.247804,0.000000,4.065455,0.000000
0,16.710985,0.0,0.000000,12.434256,0.000000,4.226705,12.056236,25.255007,0.000000,0.0,0.000000,13.677081,0.000000,4.137773,9.403573,4.628807,0.000000,5.075685,0.000000,12.948505,5.692981,3.698550,7.812393,13.576783,0.0,14.831708,1.319918,2.400034,11.660614,0.000000,9.667909,0.000000
0,13.107434,0.0,0.000000,15.247071,0.000000,4.635925,7.134165,24.072916,0.000000,0.0,0.000000,12.430586,0.000000,0.000000,9.740225,0.997397,0.501891,2.356380,0.000000,9.826839,1.259542,5.141256,10.704159,15.357475,0.0,14.240736,1.607498,2.308621,16.253654,0.000000,9.467678,0.000000
0,6.260528,0.0,0.000000,6.747602,1.416036,0.000000,4.892343,9.138727,0.000000,0.0,0.000000,5.261882,0.335118,0.206923,2.908680,0.177517,0.605600,2.157924,0.916963,2.775190,2.500453,4.345486,4.902294,7.488401,0.0,10.130754,2.075393,1.258159,7.806268,0.000000,3.044189,0.000000
0,13.327079,0.0,0.000000,22.583387,0.000000,5.908074,7.269623,31.591324,0.000000,0.0,2.855677,15.603201,0.449901,0.307795,9.776861,0.000000,3.899736,2.964441,0.000000,10.738193,3.095833,9.803668,15.219172,22.051964,0.0,21.884195,3.812979,4.568442,24.916546,0.000000,10.375236,0.000000
0,17.661560,0.0,0.000000,20.821054,0.000000,6.046268,10.323838,31.002935,0.000000,0.0,0.000000,16.570890,0.000000,0.000000,10.730779,1.483284,0.007983,5.314552,0.000000,12.624696,1.477183,8.398407,13.774989,20.156755,0.0,19.593008,3.578149,3.209872,20.847939,0.000000,13.201205,0.000000
0,11.546551,0.0,0.000000,11.365396,1.160351,1.533132,7.686790,16.145683,0.000000,0.0,0.000000,9.235497,0.938111,0.000000,6.077735,2.124142,0.000000,3.254207,0.000000,6.313771,2.196658,4.975730,8.583762,12.769717,0.0,14.053905,2.451130,1.879372,12.091275,0.000000,7.083659,0.000000
0,6.269437,0.0,0.000000,6.410276,0.716628,0.000000,4.249933,8.898602,0.000000,0.0,0.000000,5.431535,0.988068,0.000000,3.219632,0.000000,1.659270,1.287998,0.575166,2.522762,1.808783,3.689058,5.644924,8.110061,0.0,10.003495,1.399178,0.941821,8.520300,0.093436,2.707995,0.000000
0,12.180683,0.0,0.000000,13.160505,0.000000,2.398181,5.796581,20.433620,0.000000,0.0,0.394724,10.860107,1.862764,0.000000,8.440015,0.000000,2.807782,2.007786,0.000000,7.258913,1.394006,5.597307,11.420554,15.737044,0.0,15.459807,3.801494,3.526729,16.403978,0.542664,6.354882,0.000000
0,17.777431,0.0,0.000000,20.805360,0.000000,4.810234,11.265738,33.078037,0.000000,0.0,0.000000,17.337923,0.000000,0.864192,10.366866,1.483949,0.000000,6.257638,0.000000,12.288537,4.098225,10.399301,13.661940,20.723232,0.0,21.314610,5.139510,4.198447,21.344627,0.000000,12.605652,0.000000
0,11.830927,0.0,0.000000,14.133704,1.320726,0.000000,7.830215,19.846628,0.000000,0.0,0.000000,10.315694,0.515872,0.000000,6.781427,0.000000,1.661316,2.595074,1.023162,5.540786,3.367504,7.747858,11.657147,15.766606,0.0,19.410282,2.843710,2.394675,17.696135,0.000000,5.611431,0.000000
0,10.759849,0.0,0.000000,17.279652,3.885844,0.248051,10.434988,24.719284,0.000000,0.0,0.000000,13.198689,0.000000,5.584293,5.816129,0.000000,0.684890,5.067077,3.230411,6.701075,8.444292,12.077801,9.019735,15.317194,0.0,20.623306,3.736131,1.748471,17.683378,0.000000,7.249371,0.000000
0,15.849049,0.0,0.000000,18.083170,0.078461,2.316811,10.007403,23.841932,0.000000,0.0,4.152470,13.594813,2.478571,0.000000,7.032449,0.000000,8.053810,5.840080,0.000000,7.966751,4.055712,10.331320,15.221747,20.850664,0.0,28.868507,6.819992,7.513660,23.486446,3.197908,7.272962,0.000000
0,15.978198,0.0,0.000000,21.946413,0.000000,3.421142,8.884646,30.076832,0.000000,0.0,0.116385,15.226559,0.173562,0.000000,10.352172,0.000000,2.563376,3.383478,0.000000,9.289711,2.273133,9.576365,15.960099,22.478672,0.0,24.682543,3.852024,3.680335,25.050684,0.000000,9.491528,0.000000
0,13.386503,0.0,0.000000,14.681788,0.000000,0.243687,7.748163,23.038246,0.000000,0.0,0.000000,11.310458,0.147006,0.000000,8.728183,0.000000,1.589582,1.540510,0.000000,6.754443,1.163514,7.194559,12.744618,16.288767,0.0,18.194586,2.125510,1.405005,18.286852,0.000000,7.424952,0.000000
0,6.256921,0.0,0.000000,9.764401,5.060020,0.000000,10.383050,15.998196,0.000000,0.0,0.689088,9.226769,5.140180,5.535307,4.280601,0.000000,7.661134,1.035189,5.258743,5.808151,7.018659,7.081849,6.124280,10.719828,0.0,11.845766,4.114447,1.737464,11.887303,0.443672,6.242958,0.000000
