0,0.000000,0.181790,2.870517,5.059493,7.232081,1.556752,8.016722,7.570240,4.488842,0.000000,0.0,0.000000,7.017019,0.0,2.735580,6.674666,0.000000,1.931661,0.000000,0.000000,2.093068,6.448360,2.657920,0.000000,1.181405,1.624129,0.276696,0.000000,0.594434,2.393539,0.000000,4.916363,4.387314,5.425907,3.847435,4.794102,10.448952,0.000000,1.021012,2.881083,0.0,0.000000,5.551896,0.347256,6.639419,2.410094,0.000000,3.921988,5.781193,0.000000,1.559449,0.892553,8.756320,4.846643,1.100261,4.794248,1.243215,5.680160,0.000000,0.000000,1.797219,1.162811,3.023513,0.000000
0,0.000000,0.553376,2.357475,3.643467,5.111472,1.939049,6.211857,6.088462,2.573930,0.000000,0.0,0.000000,5.473597,0.0,2.432475,4.487405,0.000000,2.251761,0.000000,0.000000,2.245779,5.913464,1.366105,0.000000,1.565280,1.645072,0.280774,0.202647,1.392873,1.732590,0.000000,3.053720,3.358213,3.636671,3.306064,3.333323,8.374458,0.000000,1.995733,2.024893,0.0,0.043501,4.358708,0.000000,4.704648,3.391536,0.000000,3.277832,4.979577,0.000000,1.819544,1.036413,6.550884,3.631670,0.110008,3.829114,2.227314,5.684062,0.000000,0.101903,1.617446,1.123482,1.541016,0.000000
0,0.000000,0.448818,1.931378,3.758874,4.690582,1.399375,5.431707,5.249904,2.794394,0.000000,0.0,0.000000,5.018658,0.0,1.797693,4.180136,0.000000,1.954546,0.000000,0.262050,1.123315,4.373379,1.215674,0.000000,0.963406,1.558754,0.297199,0.340516,0.783217,1.314088,0.000000,2.833135,2.571900,2.765069,2.848343,3.338671,6.904643,0.000000,1.221672,2.075980,0.0,0.000000,3.467222,0.055667,3.936528,2.459594,0.000000,3.747168,4.323331,0.000000,1.064981,1.222234,6.095163,3.174793,0.206246,3.100130,0.557797,4.174067,0.000000,0.361450,1.874737,0.797164,1.517996,0.000000
0,0.000000,0.378418,0.748151,1.885560,3.117739,0.986602,2.850182,3.663899,1.679631,0.000000,0.0,0.147062,2.089072,0.0,1.686965,2.282160,0.000000,0.529884,0.000000,0.000000,1.483659,3.602160,0.848539,0.000000,0.052712,1.437102,0.281951,0.698863,0.619691,0.845926,0.000000,0.751955,2.279715,1.656736,2.032956,1.721039,3.770745,0.000000,1.158444,0.428053,0.0,0.000000,2.446522,0.000000,2.151373,1.564119,0.496255,2.152772,2.950593,0.000000,0.343811,1.454886,3.422149,1.294292,0.000000,2.262214,1.949779,3.175742,0.000000,0.000000,0.500092,0.011713,1.418371,0.000000
0,0.423643,0.168623,2.257916,2.720350,2.751962,1.760328,3.996270,4.195171,1.347462,0.000000,0.0,0.481793,3.518228,0.0,0.958816,2.412737,0.000000,0.716545,0.000000,0.000000,1.239324,3.533065,1.873749,1.131328,0.795568,0.086697,0.891657,0.000000,0.612978,1.025942,0.000000,2.187220,1.484415,3.246896,1.890703,2.276815,4.821314,0.000000,1.247884,0.551106,0.0,0.000000,2.763184,1.551619,2.742445,1.688794,0.000000,1.713906,3.643185,0.000000,0.197809,0.705989,4.018034,1.466595,1.297891,2.574618,1.326364,2.748352,0.000000,0.000000,0.588327,1.357767,2.685695,0.060755
0,0.000000,3.020751,1.674412,3.841128,5.890369,2.238741,5.918569,7.290213,3.205406,0.000000,0.0,0.000000,6.784131,0.0,3.469916,4.578507,0.000000,3.376509,0.000000,0.126697,1.984412,5.296279,1.926433,0.000000,1.439592,2.609491,0.000000,0.444435,0.978314,5.112039,0.347673,5.179527,2.535916,3.791658,2.858754,2.747757,8.600611,0.000000,2.657690,0.782292,0.0,0.000000,4.018110,0.258310,5.663804,3.346885,0.000000,6.510958,6.637603,0.000000,2.045246,1.919424,7.662205,5.028241,0.000000,4.596108,2.302066,6.026011,0.000000,1.085007,3.287024,1.183060,2.031524,0.000000
0,0.000000,0.683635,0.079687,1.510171,2.303026,1.278684,1.410717,2.759978,1.643642,0.000000,0.0,0.000000,1.094649,0.0,1.208020,1.679930,0.000000,0.280062,0.000000,0.000000,0.755640,2.792372,0.715756,0.000000,0.000000,1.483362,0.000000,1.352058,0.272225,0.819253,0.000000,0.088982,2.153323,0.719589,1.467471,1.462040,2.156816,0.000000,1.023753,0.000000,0.0,0.000000,1.404371,0.000000,1.134364,1.124755,0.588908,2.083680,2.192408,0.000000,0.000000,1.571164,2.876791,0.957744,0.000000,1.632659,1.530370,2.099719,0.000000,0.620098,0.800599,0.000000,1.732367,0.000000
0,0.158572,0.000000,0.000000,5.132167,7.192837,3.286540,5.738374,6.929223,5.805558,0.273845,0.0,2.576692,4.812798,0.0,3.721344,5.656288,0.000000,0.000000,0.406776,0.374146,1.846617,6.554403,2.611646,1.403949,0.374627,1.513048,1.251696,0.000000,1.816876,0.029044,0.000000,1.505902,4.649083,2.998217,4.230879,4.175163,6.126607,0.000000,1.150719,0.519038,0.0,0.000000,2.775016,1.541558,3.755121,2.285427,0.000000,3.526931,4.015249,0.000000,0.000000,1.741877,6.805458,1.826523,1.109237,3.974102,2.580774,2.824127,1.290470,0.818886,1.331450,0.000000,4.226009,0.119697
0,0.274311,0.425055,1.469672,3.418174,5.752739,1.303691,6.138521,6.222274,2.610313,0.000000,0.0,0.000000,5.826842,0.0,1.873112,5.194151,0.000000,0.786448,0.000000,0.000000,1.596597,6.050826,2.639767,0.000000,0.737653,1.929804,0.000000,0.318139,0.844236,1.818456,0.000000,3.078436,4.598049,3.940396,3.517284,3.332945,6.865987,0.000000,1.379815,1.441235,0.0,0.000000,4.761791,0.092950,4.028960,2.607615,0.000000,2.159454,3.698458,0.000000,0.618282,0.631120,7.159934,2.627586,0.521271,3.965360,1.177280,4.630863,0.000000,0.669876,0.000000,0.909931,3.080574,0.000000
0,0.000000,1.254926,0.000000,1.451985,2.198778,1.425124,1.603824,2.684242,1.807958,0.000000,0.0,0.382453,1.509650,0.0,2.040892,1.585034,0.000000,0.119696,0.660015,0.000000,1.099006,2.994569,0.913089,0.000000,0.225502,1.928696,0.149666,1.793510,0.606401,1.679865,0.000000,0.764481,1.789784,0.870610,1.381086,1.330661,1.619270,0.000000,1.474094,0.000000,0.0,0.000000,1.494775,0.246563,1.835144,1.389880,0.466415,2.460235,2.414826,0.000000,0.000000,1.252621,3.015955,0.930206,0.000000,1.933320,1.596040,2.093212,0.000000,1.013791,1.058163,0.000000,1.446060,0.044247
