0,0.000000,0.099153,0.000000,0.000000,0.000000,0.700743,0.000000,2.540414,1.383648,0.539908,0.264762,0.000000,0.315992,0.000000,2.690080,1.573550,0.000000,1.978679,0.000000,0.500668,0.000000,1.372683,2.437999,0.118399,0.239260,0.580061,0.000000,1.044087,1.755111,0.515452,2.438279,0.000000,0.992448,1.632019,0.000000,0.000000,0.307457,0.000000,0.000000,0.000000,0.000000,0.000000,1.326199,0.0,0.812782,0.000000,0.000000,1.832518,0.425106,0.625861,0.621600,0.000000,0.835045,0.145564,0.422600,0.000000,1.860333,0.177125,2.653622,0.0,0.400615,1.934890,0.000000,0.000000,0.000000,0.891845,1.521334,1.149681,1.207014,1.530551,1.072880,0.831144,0.000000,1.324267,1.870962,1.073563,0.288657,0.000000,0.938606,0.744998,0.000000,0.0,0.000000,0.854785,1.128820,0.160139,1.859171,0.000000,1.032183,1.007753,0.000000,1.293318,0.000000,0.000000,1.428338,0.000000,0.173141,0.180365,1.389770,0.333103,2.010509,0.790872,1.554110,0.718421,1.272448,0.000000,2.106176,1.588049,0.0,0.000000,1.062176,0.000000,2.183738,0.000000,0.855336,0.0,0.000000,0.000000,1.550432,1.727917,0.000000,0.000000,0.000000,1.796315,1.759429,0.094440,1.418838,0.000000
0,0.000000,0.364913,0.000000,0.000000,0.000000,0.706801,0.053742,2.396316,1.825859,1.212444,1.101693,0.000000,0.206492,0.000000,0.689750,0.148670,0.000000,1.712455,1.392367,2.072754,0.000000,1.651070,0.748291,0.484044,0.760069,0.489086,0.000000,1.809372,2.103053,0.155283,0.602824,0.000000,0.000000,2.120499,0.283460,0.000000,0.219975,0.934376,0.000000,0.401037,0.022192,0.000000,0.000000,0.0,1.454096,0.000000,0.000000,2.058701,0.154707,0.000000,0.525504,0.000000,0.185111,1.371290,1.087933,0.000000,1.892757,0.842425,2.597222,0.0,0.846358,0.858682,0.000000,0.000000,0.079250,1.069830,1.064704,0.963183,0.154681,1.407288,2.266135,0.284940,0.000000,1.642050,1.346766,0.000000,0.314724,0.000000,1.083646,0.326065,0.440366,0.0,0.000000,0.000000,1.402312,0.000000,0.812525,0.000000,0.472080,0.745710,0.000000,0.000000,0.000000,0.000000,1.034933,0.000000,0.491346,0.000000,1.434505,0.914478,1.677188,1.380375,0.641447,1.378938,0.202151,0.593252,2.201745,1.152960,0.0,0.000000,0.256061,0.107123,0.985747,0.733378,1.333968,0.0,0.000000,0.000000,0.052576,0.402556,0.000000,0.000000,0.000000,1.065891,1.267454,0.598841,0.000000,0.000000
2,0.300898,0.605195,0.000000,0.000000,0.000000,0.000000,0.194608,2.823474,1.741418,0.356072,0.000000,0.507077,0.443238,0.000000,0.000000,0.000000,0.000000,1.500349,1.405266,1.238622,0.000000,1.749729,0.000000,0.000000,0.482766,0.635461,0.423191,1.222441,0.790059,0.441205,0.196710,0.000000,0.934207,2.135019,1.457601,0.129724,0.802853,1.458679,0.235046,0.311233,0.000000,0.000000,0.000000,0.0,0.030844,0.000000,0.000000,2.094036,1.630344,0.000000,1.105769,0.000000,0.436140,2.100167,2.236886,0.000000,2.028398,0.799929,2.436508,0.0,0.000000,1.157229,0.000000,0.224452,0.373955,0.000000,0.000000,0.867100,0.228486,0.000000,2.220684,0.376722,0.271955,0.000000,1.456503,0.000000,0.356111,0.000000,2.021608,0.000000,1.216998,0.0,1.063040,1.085048,0.835947,0.248020,0.472408,0.000000,1.340490,0.000000,0.531521,0.000000,0.206095,0.961452,1.605371,0.238912,0.678784,0.000000,1.199221,1.049265,0.000000,2.145144,2.815748,0.975174,0.040190,0.846178,1.528855,0.000000,0.0,0.659856,0.694520,0.200272,0.498911,1.006348,0.000000,0.0,0.000000,0.000000,1.409672,0.000000,0.000000,0.207039,0.000000,0.230115,0.198669,0.766128,0.000000,0.000000
2,0.843494,0.000000,0.000000,0.000000,0.621161,0.000000,0.000000,2.732714,0.371310,0.472172,0.000000,0.250717,0.000000,0.000000,0.000000,0.310278,0.000000,2.228110,0.000000,0.234506,0.753002,0.949508,0.000000,0.400020,0.937675,1.035577,0.516441,1.169833,0.000000,0.909029,0.605218,0.876785,0.334008,1.345430,1.004024,0.048654,0.379451,0.895333,0.457715,0.774784,0.000000,0.000000,0.000000,0.0,0.171398,0.211082,0.000000,1.218145,1.288302,0.000000,1.001478,0.000000,0.929911,0.839676,1.298126,0.065348,1.169963,0.122806,2.639798,0.0,0.000000,1.527050,0.000000,0.289405,0.958331,0.000000,0.097941,0.431784,1.521859,0.255941,1.978874,0.000000,0.000000,0.000000,1.103953,0.741555,1.265006,0.202492,1.687667,0.000000,0.211541,0.0,0.927522,1.512410,0.594111,0.785987,0.258365,0.695664,1.310366,0.000000,0.822127,0.000000,0.341342,0.218611,1.464141,0.092353,0.505980,0.995441,0.873437,0.762359,0.000000,0.859690,2.039103,0.248186,0.776381,0.000000,1.397398,0.000000,0.0,0.527213,0.000000,0.000000,1.202137,0.334201,0.000000,0.0,0.000000,0.000000,1.490264,0.000000,0.000000,0.630807,0.713250,0.000000,0.784610,0.000000,0.043403,0.938324
3,0.000000,0.730516,0.000000,0.000000,0.000376,0.000000,0.540466,2.366594,0.894365,1.424330,1.106511,1.208771,1.185879,0.523394,0.844457,1.538488,0.637714,1.545781,0.660310,0.870826,0.699267,2.387586,0.054827,1.838439,0.611409,0.385764,0.000000,1.135495,1.405976,0.000000,0.038573,1.275098,0.081357,1.744035,0.549372,0.000000,1.808946,0.000000,0.109683,1.247574,0.000000,0.000000,0.000000,0.0,2.308234,0.000000,0.388774,1.543728,1.169347,0.610994,0.151660,0.000000,0.366804,1.139966,1.437695,1.334761,2.218888,0.357119,0.837312,0.0,0.498173,1.541246,0.146966,0.000000,0.186033,0.223521,0.027419,0.957015,0.000000,0.000000,1.225420,0.641554,0.602228,0.589158,0.633426,0.000000,1.260591,0.000000,1.813801,0.237116,0.228718,0.0,0.724931,0.956691,0.000000,1.404271,1.044530,0.000000,1.026164,0.000000,0.420031,0.243954,0.339082,0.000000,0.441046,0.000000,0.000000,0.000000,1.718644,0.584007,0.408152,1.033249,1.932881,1.278014,1.152539,0.388764,2.258404,0.067585,0.0,0.000000,1.230838,0.000000,1.670890,0.880392,0.000000,0.0,0.000000,0.000000,0.977622,0.000000,1.495674,0.854278,0.000000,0.000000,1.064318,1.244153,0.482561,0.219955
3,0.000000,2.742366,0.000000,0.000000,0.000000,0.000000,2.086647,3.639422,3.188105,1.861850,0.714317,0.000000,2.184401,0.000000,0.248418,0.859499,0.000000,2.329449,1.615287,1.986884,0.000000,2.398826,0.283880,0.000000,0.537814,0.241560,0.752625,1.382497,2.207010,0.315642,1.223121,0.000000,1.405324,2.218805,0.196291,0.000000,0.790753,0.564458,0.000000,0.596811,0.000000,0.000000,0.000000,0.0,1.288677,0.000000,0.000000,2.444652,1.071458,1.281900,0.390363,0.000000,0.000000,2.288048,2.389186,0.000000,3.029116,1.473812,2.640576,0.0,0.000000,1.750931,0.000000,0.000000,0.000000,1.247583,0.367225,1.579938,0.000000,0.742226,1.579648,1.103063,1.305427,0.342723,1.337517,0.000000,0.206212,0.000000,2.279553,0.038549,0.317256,0.0,0.002765,0.000000,0.729164,0.000000,1.106430,0.000000,0.928162,0.729357,0.000000,0.241650,0.000000,0.534786,1.911501,0.000000,1.230891,0.000000,1.449847,0.876026,0.781833,3.110165,1.732191,1.245865,0.735607,2.123146,2.090869,0.899695,0.0,0.000000,0.795681,0.261961,1.362040,1.133253,0.000000,0.0,0.000000,0.000000,0.814467,0.000000,0.000000,0.000000,0.000000,1.347932,0.927072,2.156292,0.048827,0.000000
3,0.111052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.220804,0.810017,1.143756,0.444483,0.000000,0.000000,0.677574,0.109228,0.000000,0.000000,2.506082,0.000000,0.232739,0.000000,2.085563,0.700614,0.000000,0.000000,0.000000,0.556821,1.326101,1.238606,0.035146,1.167370,0.721373,1.230308,1.549861,0.802741,0.377859,0.000000,0.417020,0.000000,1.062204,0.000000,0.000000,0.000000,0.0,0.000000,0.000000,0.000000,1.959535,0.908359,0.000000,0.597081,0.000000,1.555781,1.288391,1.563656,0.000000,1.588272,0.139848,3.026335,0.0,0.021743,1.860511,0.000000,0.207568,0.000000,0.411042,0.765974,0.134486,0.782186,0.465041,1.084228,0.000000,0.132762,0.000000,1.814041,1.017208,0.551607,0.000000,0.975223,0.000000,0.000000,0.0,0.039713,0.893784,1.331937,0.197955,0.934825,0.866454,1.198452,1.564431,0.000000,0.000000,0.370468,0.000000,1.461780,0.000000,0.000000,0.000000,1.728126,0.102453,0.000000,1.541464,1.894075,1.446179,1.247912,0.106604,1.578659,0.207951,0.0,0.000000,0.172453,1.418331,1.848847,0.000000,0.350765,0.0,0.000000,0.803065,1.428903,0.000000,0.000000,0.000000,1.228336,1.001992,2.340008,0.000000,0.716894,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.166331,0.000000,0.000000,2.107449,0.603071,0.000000,0.000000,0.000000,0.000000,0.007794,0.000000,0.000000,0.000000,2.248190,1.160438,1.540856,0.055184,1.736205,0.000000,0.000000,0.258905,0.601135,0.114247,1.042185,0.000000,0.707400,0.892394,0.799768,0.000000,1.607826,1.323385,1.526658,0.115141,1.419186,0.134973,1.415912,0.000000,0.000000,0.000000,0.0,0.000000,0.000000,0.000000,0.835675,0.426443,0.000000,0.785785,0.000000,1.174000,1.737159,1.302457,0.000000,1.219229,0.274125,1.862918,0.0,0.000000,0.000000,0.015536,0.704040,0.987309,0.791853,0.037970,0.621280,1.363974,0.995894,2.702116,0.000000,0.033115,0.000000,1.016105,0.000000,1.667919,0.000000,0.992152,0.000000,0.000000,0.0,0.965107,0.325768,0.000000,1.080684,0.000000,1.013967,0.704588,0.669741,0.316607,0.000000,0.000000,0.407565,1.271891,0.807748,1.131905,1.308783,1.090386,0.000000,0.000000,1.574208,1.626316,0.515337,0.000000,0.000000,0.462621,0.000000,0.0,0.176046,0.000000,0.616356,1.553759,0.000000,0.000000,0.0,0.000000,0.589954,1.102472,0.000000,0.003053,0.085070,1.031822,1.128550,0.000000,0.000000,0.000000,0.744597
4,0.000000,0.000000,0.000000,0.000000,0.412604,0.681112,0.000000,2.756887,0.148230,0.354815,1.128277,0.205988,0.000000,1.330526,1.561714,0.000000,0.000000,2.124826,0.000000,0.969793,0.000000,2.134752,0.801098,0.973911,0.398724,0.150430,0.000000,1.245964,0.679712,0.000000,1.839872,0.896156,1.033372,2.212770,1.093519,0.000000,0.286480,0.000000,0.000000,1.120433,0.000000,0.000000,0.122021,0.0,0.223321,0.000000,0.000000,1.741622,0.559238,0.000000,0.301461,0.000000,0.769617,1.734380,0.804387,0.140774,1.149066,0.000000,2.545014,0.0,0.692116,1.200033,0.000000,0.000000,0.934312,0.604980,0.786613,1.187138,1.322191,1.016591,2.353790,0.000000,0.000000,0.255350,2.603345,1.387187,0.249662,0.000000,0.065034,0.860836,0.000000,0.0,1.265516,2.361934,0.890742,1.740704,0.530472,1.427344,1.695992,0.300714,1.298333,0.667674,0.000000,0.000000,1.157675,0.000000,0.000000,0.977692,2.046749,0.429076,1.123525,0.835617,2.452362,1.938499,0.000000,0.092723,2.296876,1.172065,0.0,0.000000,0.960223,0.184977,2.352715,0.000000,1.254858,0.0,0.000000,0.000000,2.123515,1.181432,0.173925,0.427102,0.780423,1.602054,1.311373,0.000000,1.590677,0.774990
4,0.000000,0.000000,0.000000,0.000000,0.436477,0.881519,0.000000,2.237171,0.000000,0.013879,0.417744,0.442037,0.000000,0.696996,1.207735,0.536860,0.000000,1.761957,0.000000,0.209426,0.440750,1.122438,0.329968,0.816896,0.040013,1.307152,0.000000,0.684335,0.271794,0.630514,1.885557,0.330157,0.204753,1.207391,1.539152,0.169116,1.005427,0.457911,0.296040,1.159222,0.000000,0.000000,0.208848,0.0,0.394935,0.000000,0.000000,0.865339,0.286853,0.000000,1.102585,0.000000,0.776692,0.458496,0.148834,0.000000,1.183226,0.000000,3.135948,0.0,0.427964,1.204675,0.000000,0.000000,0.648808,0.000000,0.414858,0.616956,1.286191,0.131231,1.846262,0.000000,0.018583,0.954838,2.128382,0.568931,0.000000,0.283087,0.000000,0.411866,0.000000,0.0,1.334836,1.297770,0.638661,1.633465,0.000000,1.287576,2.035573,0.000000,1.175358,0.928903,0.041135,0.000000,1.697163,0.022149,0.000000,1.069239,2.426794,0.402375,0.321409,0.000000,1.822247,1.153789,0.000000,0.000000,1.300588,0.363493,0.0,0.214839,0.650308,0.000000,2.514732,0.183330,0.000000,0.0,0.000000,0.119985,2.358364,0.133658,0.000000,0.848196,0.000000,0.959375,0.364701,0.000000,0.237423,0.198037
