0,0.000000,0.000000,0.506257,2.403636,2.875080,2.241367,0.000000,3.060151,2.462814,2.367084,1.349391,3.432844,2.962607,2.576488,2.542089,2.881822,1.292906,2.985150,0.732831,2.279952,7.725591,0.345538,0.0,3.924082,0.000000,2.100964,0.000000,0.000000,1.686030,0.000000,3.450028,5.005084,3.580045,0.000000,2.897506,4.583571,0.512606,3.879921,0.0,3.459719,8.989790,0.000000,6.057272,2.954085,0.000000,1.159371,0.468363,1.996620,0.0,0.076568,0.0,0.043882,4.176637,2.945641,3.977768,0.000000,5.200837,1.843083,3.262881,1.428135,1.756839,2.528211,1.664674,4.147379
0,0.822541,0.000000,1.925997,0.531296,1.048080,2.309656,0.000000,4.049249,2.889393,2.174405,0.000000,1.423402,2.735228,1.484864,0.000000,1.016653,0.773507,1.812552,1.495830,0.000000,7.992467,0.261850,0.0,1.622561,1.161122,2.004081,2.484813,0.000000,0.195970,0.000000,2.159306,2.383657,1.973338,0.000000,0.320481,3.477116,0.000000,3.572020,0.0,2.532447,5.526309,0.000000,3.928265,3.827071,0.000000,1.602992,2.029937,3.619722,0.0,0.000000,0.0,0.132971,1.003630,3.354987,1.645997,0.000000,3.336049,0.000000,2.975206,1.925659,1.228215,2.836237,0.853912,3.919897
0,1.821736,0.000000,0.000000,3.753915,2.546780,1.883414,0.679906,3.684827,1.918179,2.227848,0.000000,1.940033,1.342206,1.708385,0.919083,2.069243,0.714619,0.784850,0.861077,0.458574,6.558456,0.000000,0.0,1.932327,0.000000,2.550111,0.976586,0.000000,0.000000,0.000000,1.137246,4.439794,0.000000,0.000000,1.164389,3.839990,0.399350,0.613376,0.0,2.775860,4.208259,0.328888,3.535618,3.719126,0.147075,1.823209,0.726665,2.562822,0.0,0.453597,0.0,0.800958,2.600690,0.686836,1.596896,0.499752,3.638798,1.468296,1.642719,1.643599,0.000000,0.971317,1.076566,3.893102
0,3.635010,0.000000,1.481898,0.412652,4.942895,1.115628,0.000000,4.177350,2.181933,1.577991,0.548089,1.816178,3.329816,2.184652,2.435626,1.584379,0.000000,3.118575,1.018256,1.433114,6.358655,0.905075,0.0,0.876582,0.684920,2.931298,2.114379,0.000000,2.725280,0.000000,3.156820,2.781479,0.062018,0.000000,1.336790,2.081047,0.262491,2.688595,0.0,2.982902,5.053192,0.242791,3.877794,3.154095,0.000000,3.082386,0.376423,3.140210,0.0,0.000000,0.0,0.000000,1.308703,2.933477,1.418558,0.000000,3.590559,1.055994,2.685131,2.273492,1.413910,0.000000,3.763851,3.140854
3,0.244750,1.006363,0.000000,3.619094,1.841077,2.413621,0.000000,4.124430,3.604587,2.636315,0.000000,3.390241,2.932655,1.693225,0.812244,2.867540,2.132983,0.814798,1.526263,1.026810,8.416138,0.000000,0.0,3.953383,0.000000,2.118296,0.000000,0.000000,0.000000,0.000000,2.529685,3.885247,3.190925,0.000000,1.352766,4.561427,0.407036,2.090569,0.0,3.181119,6.335391,0.000000,3.992605,4.088565,0.000000,1.772104,0.714428,2.659527,0.0,0.839603,0.0,3.009859,3.717184,0.000000,0.936643,0.000000,5.010523,2.109018,2.491596,3.011992,1.819645,1.601062,0.676824,3.963039
3,0.269373,0.000000,0.000000,1.330052,2.138127,1.200934,1.664924,3.572761,1.953824,0.619393,0.000000,1.729659,2.177106,0.266577,0.000000,0.993214,1.661012,2.400810,0.610465,0.599890,5.821526,0.000000,0.0,3.202248,2.794411,0.576907,1.901692,0.000000,0.756448,0.000000,3.202814,2.685904,0.814747,0.000000,1.981719,3.249093,0.000000,0.069936,0.0,1.442219,6.376432,0.000000,1.940879,2.652716,0.000000,1.891068,0.000000,3.419490,0.0,1.111731,0.0,0.000000,1.740855,1.617813,0.962886,0.000000,3.624428,1.254061,2.430002,3.946737,1.227987,1.423147,0.832560,1.646464
3,0.495620,1.392645,0.119585,2.317721,1.887523,0.232869,0.000000,1.747125,1.382098,1.136047,1.198073,2.184452,0.560533,1.370955,4.523294,3.099630,1.208995,0.639124,0.361678,1.869521,5.742780,0.844613,0.0,2.648433,0.280093,1.277767,0.120688,0.000000,1.654044,0.000000,1.716708,3.334568,2.722149,0.000000,1.622637,2.859602,0.818522,1.399398,0.0,2.000442,4.449110,0.000000,2.851541,1.599848,0.000000,1.639906,1.137624,0.785718,0.0,0.000000,0.0,0.027999,2.256134,0.000000,2.289229,0.558235,4.801180,1.055508,3.904441,2.466406,2.702729,0.000000,0.579621,1.536959
3,1.243869,0.000000,0.000000,2.951508,2.858877,0.000000,0.000000,3.675803,0.806525,2.759895,2.910758,4.232874,4.209980,5.188491,1.542675,2.846035,0.535756,0.844468,1.599863,1.493686,6.994204,2.490875,0.0,3.649780,1.355866,0.747097,0.000000,0.000000,1.738441,0.991554,3.463143,3.007375,2.332577,0.000000,1.324792,0.883108,1.258333,1.221500,0.0,0.967007,4.047957,0.000000,1.414656,0.840210,0.000000,2.252979,1.177179,2.448914,0.0,1.682493,0.0,0.685867,3.237848,0.000000,0.567150,0.396394,3.729807,2.495199,3.231725,3.825754,4.530993,1.848372,2.402672,0.852945
3,1.360082,1.097681,0.000000,4.013467,3.354372,0.000000,0.000000,4.966061,2.499948,2.853167,2.442871,3.957495,4.884510,5.255237,2.072187,4.028707,1.266098,1.340606,2.229036,2.568243,10.460744,1.690176,0.0,3.584382,0.970442,1.738192,0.000000,0.000000,1.369666,0.261754,4.230262,4.995582,3.973968,0.000000,1.796083,2.778467,0.652932,2.057199,0.0,2.524803,6.512070,0.000000,3.190895,2.528250,0.000000,2.638867,1.556871,4.013558,0.0,1.174166,0.0,1.138603,4.251580,0.000000,1.495674,1.131904,4.861704,2.486565,4.352368,5.008826,4.570316,1.819968,1.878774,3.073884
3,1.733005,0.031423,0.000000,4.055975,2.534960,0.851205,0.000000,4.196166,2.746881,2.495810,0.164975,3.179037,2.813563,3.223104,0.826999,2.435717,1.256795,0.558022,1.490676,1.319671,6.690515,0.825746,0.0,3.462222,0.957238,1.481974,0.415968,0.000000,0.795702,1.169545,2.512104,3.850488,1.669823,0.000000,0.130690,1.295669,1.223695,0.355119,0.0,1.207081,4.032322,0.000000,1.434520,2.526231,0.000000,3.100257,0.099376,2.747832,0.0,1.288118,0.0,1.628749,2.371206,0.000000,0.893807,1.074209,3.039039,2.038392,2.282915,3.634708,2.970954,0.880560,2.012446,2.291781
4,0.375591,0.000000,0.000000,1.618146,1.229273,0.000000,0.000000,1.526396,0.608228,0.888487,1.288575,1.572413,2.786870,2.441793,0.000000,1.165369,0.136559,1.324650,0.836894,1.265700,3.576056,0.872195,0.0,1.631625,0.930384,0.487635,0.745267,0.000000,0.828730,0.000000,2.170152,1.961513,1.697793,0.000000,0.283766,0.286882,0.000000,0.896845,0.0,0.625225,3.353533,0.000000,0.531154,0.042182,0.000000,1.900732,0.138747,1.596943,0.0,1.250789,0.0,0.318755,1.657880,0.847185,0.000000,0.946170,0.805438,1.046720,1.306075,1.718463,2.736929,1.066875,2.104895,0.680008
4,1.141748,2.032618,0.000000,1.542357,2.138180,0.000000,0.000000,1.579391,0.523718,0.735347,1.367567,1.483804,1.004528,1.916621,2.275289,1.450080,0.526398,0.259173,0.698912,1.313670,2.371609,1.293175,0.0,1.703130,0.567529,1.015863,0.000000,0.000000,1.086639,0.945910,1.540199,1.234790,0.360130,0.299831,0.511658,0.520616,0.715111,0.011779,0.0,0.746580,1.104626,0.000000,0.854654,0.084352,0.000000,2.039010,0.228597,0.600689,0.0,0.169731,0.0,0.000000,1.630995,0.000000,0.353093,0.121983,2.046522,1.002915,1.460344,2.352047,2.258202,0.000000,1.413690,0.276497
4,1.187165,0.317133,0.000000,1.439153,1.427850,0.000000,0.000000,1.373437,0.000000,1.110405,1.099544,1.563537,1.231969,1.691070,2.013875,1.234464,0.000000,0.000000,0.624897,1.135179,2.757927,1.109597,0.0,0.858652,0.387345,1.278087,0.000000,0.000000,0.758905,1.165909,0.924996,1.180967,0.200104,0.000000,0.000000,0.688351,0.635881,0.108112,0.0,0.787493,1.032823,0.000000,0.871724,0.619356,0.000000,2.200857,1.361511,0.856464,0.0,0.000000,0.0,0.000000,0.596021,0.000000,0.265287,0.000000,1.537952,0.931320,1.527873,1.844740,2.313095,0.000000,1.324536,0.527458
4,1.247994,0.000000,0.865380,0.560463,2.293163,0.000000,0.379943,2.850014,1.283413,0.863824,1.347968,0.600536,2.781068,1.770933,0.000000,0.655691,0.254199,2.032417,1.084477,0.000000,3.999311,1.147594,0.0,0.393999,1.257577,0.638142,1.147748,0.049726,1.601246,0.000000,1.601843,2.002879,0.220832,0.000000,0.825923,0.509677,0.000000,0.888758,0.0,0.978648,1.814357,0.000000,1.172149,1.169010,0.000000,1.486607,0.933029,1.749740,0.0,0.000000,0.0,0.000000,1.014317,0.585647,0.787109,0.000000,1.083823,1.095395,1.241364,1.771121,0.903968,2.249296,1.978138,0.897658
4,1.261372,0.000000,0.000000,2.132601,2.493754,0.000000,0.000000,3.032383,1.357148,1.618341,2.226644,2.110001,3.715133,2.595513,0.000000,2.053354,0.557094,1.205307,1.213561,0.778332,5.692883,1.544418,0.0,1.954103,2.527312,0.444186,1.104677,0.000000,1.464501,0.046062,2.116239,2.708671,1.961011,0.000000,0.927640,0.617323,0.303155,0.860192,0.0,0.557709,2.863765,0.000000,0.672748,0.834855,0.000000,1.825823,0.626377,2.366001,0.0,0.565209,0.0,0.477084,2.542379,0.000000,0.000000,0.760031,1.745210,1.695407,1.999560,3.771787,3.009373,1.970156,1.920099,0.869704
4,1.262187,0.000000,0.348085,1.612790,2.564788,0.000000,0.499625,3.669061,0.691098,1.061233,1.656053,1.255734,3.216585,2.142654,0.000000,1.473635,0.609305,1.808942,0.974752,0.374912,5.037857,1.649907,0.0,0.912710,2.346792,0.788694,1.942536,0.291738,1.727743,0.000000,1.935083,2.912870,0.880547,0.000000,1.237295,0.923053,0.000000,0.395892,0.0,0.420628,2.296986,0.000000,0.801546,0.746582,0.122851,1.914763,0.801670,2.208044,0.0,0.375223,0.0,0.000000,1.810238,0.000000,0.821765,0.793775,1.620705,1.367768,1.594928,3.113923,1.667185,2.185387,1.720149,1.294396
4,1.312710,0.000000,0.000000,2.365747,2.645070,0.000000,0.000000,2.651887,1.115992,2.891955,3.094000,4.411059,4.691547,5.551772,0.900392,1.795014,0.000000,1.377207,1.163326,2.084451,6.963141,2.280451,0.0,3.485775,0.000000,0.957981,0.927119,0.096532,1.345149,0.497820,4.675059,3.552664,2.698531,0.000000,0.915384,1.153621,1.056865,1.458861,0.0,1.113549,5.036487,0.215513,0.855770,0.593520,0.000000,2.989724,1.118892,2.421017,0.0,1.266604,0.0,0.000000,3.511282,0.215203,1.625068,0.581726,3.284357,2.595585,2.710998,3.589009,4.965867,3.299821,3.918338,0.747060
4,1.314055,0.000000,0.000000,1.197731,3.199760,0.000000,0.381623,3.932231,1.094426,1.392806,2.880180,2.111898,3.929528,3.335219,0.000000,1.107701,0.557090,3.280001,1.581052,0.403214,5.885027,2.098461,0.0,1.515976,2.020800,1.059737,0.445052,0.000000,1.780114,0.555699,3.338301,2.531190,0.933988,0.000000,1.318111,1.106018,0.000000,0.846127,0.0,1.089183,3.652069,0.000000,1.345905,1.184005,0.000000,1.826216,0.840751,2.660473,0.0,0.947139,0.0,0.000000,1.787409,0.280104,0.845609,0.315948,2.335884,1.811612,1.837412,2.846586,1.620649,2.801969,2.336982,1.218507
4,1.316469,0.000000,0.000000,1.373759,2.413848,0.000000,0.000000,2.350344,1.035466,1.083877,2.146716,1.954712,3.430731,2.892418,0.426460,0.952025,0.641752,1.119298,1.606006,0.980088,4.618781,1.892501,0.0,1.524585,1.169841,0.672942,1.413320,0.000000,1.375293,0.229642,2.750099,2.219488,1.096088,0.000000,0.094267,0.335350,0.368471,0.570933,0.0,0.065277,1.970191,0.498687,0.262677,0.374924,0.000000,2.410094,1.074757,2.379495,0.0,0.273423,0.0,0.000000,2.043238,0.000000,0.000000,0.649025,1.288464,1.118974,1.473256,3.435817,3.359326,0.863561,2.568080,0.416038
4,1.330668,0.690525,0.000000,2.623807,2.962629,0.000000,0.000000,3.142455,0.852661,1.904370,3.040896,2.344255,3.704069,3.456064,0.639334,2.029642,1.163835,0.450286,0.792784,1.682406,5.539744,2.431623,0.0,2.539611,1.932832,0.218466,0.000000,0.000000,1.891833,1.356998,2.110045,3.065432,1.410097,0.000000,0.753099,0.695494,0.716126,0.000000,0.0,0.904050,2.090924,0.000000,0.366783,0.655718,0.000000,2.473066,0.438939,2.135421,0.0,0.452026,0.0,0.746721,2.840514,0.000000,0.246331,0.695772,2.186550,2.257024,2.212370,4.220371,3.572197,1.409947,1.983072,0.541996
4,1.389824,0.000000,0.000000,1.818971,3.152823,0.000000,0.000000,2.837356,0.530594,2.078464,2.979489,2.748487,4.457304,2.982377,1.480470,1.489390,0.773470,2.288103,1.176279,1.736812,5.829594,2.477079,0.0,2.720450,2.161041,1.043183,0.288856,0.316653,1.909090,0.482386,3.262830,2.516435,1.988356,0.000000,1.128857,0.733721,0.084593,1.008243,0.0,0.786988,4.414675,0.000000,0.805476,0.356185,0.000000,2.035326,0.203279,2.599940,0.0,1.917146,0.0,0.000000,2.836721,0.000000,0.000000,0.709545,2.274882,2.337476,2.229951,3.459847,3.858751,0.493115,2.986384,0.516083
